,ids,titles,aggregateLikes,spoonacularScore,healthScore,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,veryHealthy,vegetarian,vegan,glutenFree,dairyFree,whole30,calories,fat,saturated_fat,carbs,sugar,cholesterol,sodium,protein
902,496453,Carrot Ginger Detox Salad,2071,100.0,80.0,87.54,45,5,5,True,True,True,True,True,False,218.91,7.57,1.03,32.97,7.3,0.0,547.53,1.18
903,764847,Strawberry Avocado Spinach Salad with Chicken,6900,100.0,85.0,488.85,45,2,22,True,False,False,True,False,False,773.65,54.61,9.89,41.68,16.35,89.01,721.28,36.58
904,556844,"Massaged Kale Salad with Pistachios, Dried Cherries, and Avocado",189,100.0,78.0,127.27,15,4,8,True,True,True,True,True,True,293.34,25.13,3.64,16.56,5.27,0.0,18.85,4.42
905,215673,"Pasta with pine nuts, broccoli, sardines & fennel",342,100.0,100.0,113.58,30,6,13,True,False,False,False,True,False,508.94,14.9,1.92,78.84,5.45,11.83,103.6,17.01
906,524038,garlic almond kale chips,256,100.0,100.0,79.01,30,8,2,True,True,True,True,True,True,141.19,8.73,1.02,13.38,0.57,0.0,196.85,6.8
907,688040,Spinach Artichoke Lasagna,5541,100.0,96.0,160.73,70,12,5,True,True,False,False,False,False,225.48,5.98,1.99,30.45,8.51,7.89,501.42,13.8
908,217335,Black and Orange Halloween Pasta,450,100.0,97.0,119.77,45,6,11,True,True,True,False,True,False,461.31,12.19,1.73,77.98,7.1,0.0,190.58,12.09
909,590407,"Smoked Sausage, Spinach and White Bean Soup",3474,100.0,88.0,392.73,45,4,21,True,False,False,True,False,False,769.3,38.34,14.57,64.31,7.17,85.82,1727.66,46.03
910,749120,"Pasta Primavera with Peas, Asparagus and Kale",679,100.0,100.0,275.34,35,4,12,True,False,False,False,False,False,485.47,21.38,3.82,59.68,9.16,4.25,318.73,16.27
911,244061,Southern Fried Catfish,5816,100.0,57.0,236.96,15,6,9,True,False,False,False,True,False,385.01,7.56,1.67,46.24,0.87,87.69,263.83,31.25
912,840658,"Ahi Tuna Winter Salad with Creamy Balsamic Dressing (DF, GF)",91,100.0,100.0,538.11,50,2,10,True,False,False,True,False,False,376.98,14.02,2.61,38.57,14.42,33.62,300.14,25.22
913,525111,{38 Power Foods} Weight Watchers Lentil and Swiss Chard Soup,317,100.0,100.0,105.08,75,4,6,True,True,True,True,True,False,240.89,3.99,0.79,35.17,2.65,0.0,258.83,17.78
914,486733,"hara bhara kabab , how to make hara bhara kabab",840,100.0,81.0,46.97,45,4,2,True,True,False,True,False,False,115.49,0.94,0.3,21.91,2.84,1.2,225.22,6.01
915,621273,"Kale, Apple, and Ginger Smoothie",240,100.0,70.0,69.7,5,1,0,True,True,True,True,True,True,76.07,0.59,0.08,18.84,10.37,0.0,27.22,1.9
916,694957,Oven-Poached Salmon Fillets,724,100.0,100.0,302.6,30,4,3,True,False,False,True,True,False,194.16,7.42,1.13,5.62,3.62,62.37,199.21,0.77
917,743162,Greek Quinoa Salad,632,100.0,100.0,254.65,30,4,13,True,True,False,True,False,False,519.45,21.07,4.45,67.61,11.68,12.62,799.69,18.33
918,590013,Ginger Beef Stir Fry,1603,100.0,91.0,269.9,45,4,10,True,False,False,True,True,False,422.95,13.95,5.31,41.85,3.73,66.9,489.78,32.69
919,999559,How to Make Creamy Sunflower Seed Butter,102,100.0,73.0,31.61,10,8,7,True,True,True,True,True,False,228.82,19.76,3.07,9.26,3.13,0.0,8.65,7.28
920,696935,Packet-Roasted Balsamic Green Beans & Peppers,1909,100.0,84.0,143.72,40,4,12,True,True,True,True,True,False,457.1,15.91,1.54,57.46,6.23,0.0,349.3,22.44
921,586756,Green Goddess Pasta + Giveaway,5894,100.0,79.0,188.89,30,4,11,True,True,False,False,False,False,420.78,15.87,2.5,58.82,8.81,2.57,214.08,13.25
922,546735,Avocado Banana Kiwi Kale Smoothie,108,100.0,91.0,260.28,5,1,10,True,True,False,True,False,False,497.38,17.91,3.34,82.04,48.36,6.13,107.26,12.84
923,548402,Moroccan Eggplant Salad – 2 Points,435,100.0,100.0,160.1,45,4,1,True,True,True,True,True,True,126.25,4.29,0.58,19.41,12.2,0.0,207.04,3.21
924,7835,Lemony Tuna And Olive Oil Pasta,125,100.0,83.0,126.64,11,4,15,True,False,False,False,True,False,584.5,18.86,3.01,65.11,2.39,15.31,506.96,36.3
925,759448,Sunny Raw Nori Rolls,420,100.0,100.0,153.57,45,6,11,True,True,True,True,True,True,394.39,33.91,3.29,21.02,3.79,0.0,348.92,14.33
926,702998,Strawberry Spinach Green Smoothie,469,100.0,99.0,163.54,45,2,0,True,True,True,True,True,True,84.21,0.7,0.08,19.9,13.66,0.0,44.76,2.57
927,195203,Mexican Mushroom and Spinach Sandwich (Vegan Torta),812,100.0,98.0,283.22,25,4,12,True,True,True,False,True,False,428.91,17.05,2.14,59.05,13.89,0.0,984.32,13.35
928,588131,Goat cheese & spinach mashed sweet potatoes,2376,100.0,60.0,203.4,5,2,14,True,True,False,True,False,False,423.77,11.24,3.68,72.76,16.93,9.57,459.65,9.72
929,512701,Creamy Avocado Pasta,46,100.0,100.0,121.39,15,4,10,True,True,True,False,True,False,364.23,15.4,2.2,51.84,3.67,0.0,205.25,10.06
930,840651,Healthy Lentil Stuffed Peppers,259,100.0,100.0,83.48,25,4,4,True,True,True,True,True,False,204.81,1.09,0.17,36.88,4.84,0.0,343.97,13.39
931,745458,Healthy Eggplant and Kale Parmesan,7825,100.0,100.0,362.41,75,4,10,True,False,False,False,False,False,531.94,26.1,5.6,59.83,21.91,22.17,876.01,28.99
932,758875,Stir-fried Tofu Bento Box with Sesame Soba Noodles and Ginger-Carrot Broccoli,1586,100.0,92.0,316.69,45,1,10,True,True,True,False,True,False,462.91,11.19,1.53,61.33,6.14,0.0,1395.58,36.83
933,719169,Mediterranean Roasted Sweet Potato & Farro Salad,499,100.0,100.0,195.0,45,4,11,True,True,True,False,True,False,394.54,9.19,1.0,72.54,16.33,0.0,278.38,9.39
934,548335,Lemon Spinach Chickpea Pasta with Parsley Pesto – 10 Points,571,100.0,100.0,233.27,30,4,10,True,False,False,False,True,False,399.11,9.21,0.88,64.74,2.81,0.0,529.48,17.05
935,512264,"Raw Kale, Cabbage and Carrot Chopped Salad with Maple Sesame Vinaigrette",609,100.0,100.0,253.71,20,4,4,True,True,True,True,True,False,245.13,11.83,1.41,28.54,12.59,0.0,361.73,10.47
936,248586,Korean Spicy BBQ Chicken Tacos,877,100.0,100.0,408.48,45,4,25,True,True,True,True,True,False,804.26,49.39,7.56,74.59,8.47,0.0,1086.82,24.07
937,696781,Broiled Salmon with Miso Glaze,1841,100.0,91.0,326.38,25,4,4,True,False,False,True,True,True,215.23,10.0,1.53,1.02,0.12,77.96,83.21,28.57
938,195856,Ultra-Crispy Roast Potatoes,313328,100.0,58.0,96.38,75,8,8,True,False,False,True,True,True,283.04,6.85,2.22,50.96,4.71,6.41,209.7,6.28
939,592864,Skinny Kale & Tomato Quiche,812,100.0,100.0,373.14,45,1,5,True,True,False,True,False,False,355.14,8.49,3.92,18.83,4.55,22.12,1119.24,52.04
940,841984,"Roasted Sweet Potato Kale and Dried Cherries, Feta & Pepitas",939,100.0,100.0,451.63,45,4,14,True,False,False,True,False,False,656.74,26.02,6.68,35.79,11.58,181.2,669.63,68.02
941,613300,PB + C + J Protein French Toast (gluten free!),50,100.0,100.0,149.98,15,1,9,True,False,False,True,True,False,325.26,13.15,2.97,29.64,12.65,32.94,298.32,5.75
942,668877,Sriracha Honey Salmon Vegetable Packets,3441,100.0,91.0,637.93,27,2,12,True,False,False,True,True,False,475.89,19.36,2.93,37.8,24.08,93.55,957.72,41.23
943,524262,balsamic kale with cranberries,58,100.0,81.0,33.83,15,10,0,True,True,True,True,True,False,54.13,1.95,0.25,8.55,2.74,0.0,79.67,2.43
944,111062,"Steamed Broccoli with Olive Oil, Garlic, and Lemon",59,100.0,87.0,55.81,45,2,3,True,True,True,True,True,True,153.71,11.15,1.52,12.05,3.0,0.0,56.63,4.91
945,763450,Kale Guacamole,807,100.0,68.0,231.67,15,3,14,True,True,True,True,True,True,443.5,39.36,5.71,26.55,3.09,0.0,605.95,5.89
946,552597,Campanelle with Pan-Roasted Garlic Brussels Sprouts & Pine Nuts,2671,100.0,85.0,217.53,30,4,13,True,False,False,False,False,False,487.68,23.04,3.41,55.75,4.73,4.25,424.25,1.55
947,715302,Black Rice Salad with Cilantro Pesto,847,100.0,97.0,275.9,45,4,15,True,True,True,True,True,False,550.78,31.39,6.5,60.3,6.42,0.0,219.01,11.46
948,587136,Strawberry Avocado Kale Salad with Bacon Poppyseed Dressing,198872,100.0,48.0,387.25,15,2,28,False,False,False,True,True,False,922.91,76.73,14.78,50.32,20.74,52.56,926.16,17.8
949,558787,"Beef, Broccoli & Snow Pea Stir Fry",1058,100.0,100.0,541.91,45,2,8,True,False,False,True,True,False,426.72,17.93,8.26,33.73,9.92,69.17,681.11,37.72
950,695644,Salmon & Roasted Vegetable Salad,877,100.0,100.0,425.11,45,4,5,True,False,False,True,True,True,384.77,16.65,2.41,39.89,9.75,47.08,385.75,20.7
951,224675,Vegetable tagine with chickpeas & raisins,489,100.0,98.0,163.59,30,4,10,True,True,True,True,True,False,424.62,10.78,1.54,69.06,16.19,0.0,458.1,18.2
952,719035,Mango Ginger Kale Green Smoothie,716,100.0,69.0,254.06,5,2,3,True,True,True,True,True,False,157.35,1.25,0.2,40.66,26.83,0.0,24.52,3.35
953,537841,Asparagus Salad with Tarragon Vinaigrette,637,100.0,98.0,215.57,30,4,6,True,True,False,True,True,False,234.09,11.2,1.38,27.99,8.66,0.0,174.76,7.63
954,759814,Truffled Wild Mushrooms over Whipped White Beans,423,100.0,100.0,166.35,45,4,8,True,True,True,True,True,False,319.21,5.58,0.85,51.52,3.59,0.0,138.49,19.33
955,250651,Creamy Cauliflower Carrot Cashew Soup,457,100.0,93.0,95.16,30,6,3,True,False,False,True,True,True,147.47,6.68,1.08,17.32,7.38,0.0,310.22,6.83
956,510432,Sunday Slow Cooker: Saag Paneer,3287,100.0,89.0,472.14,45,4,16,True,True,True,True,True,False,412.23,29.7,21.85,26.42,8.85,0.0,1309.43,20.1
957,666790,More from Clean Eating,390,100.0,74.0,258.11,5,4,9,True,True,False,False,False,False,317.88,11.14,5.09,33.69,10.19,23.47,676.14,23.67
958,608467,Simple Roasted Tomato Sauce,2166,100.0,86.0,215.15,45,4,5,True,True,True,True,True,True,272.3,19.19,2.65,24.45,14.99,0.0,223.81,5.53
959,549457,Mahi Mahi Fish Tacos with Chipotle Mango Salsa,7663,100.0,88.0,988.37,30,2,17,True,False,False,False,True,False,721.98,40.25,6.14,46.21,17.94,165.56,557.91,48.36
960,588618,Pad thai salad,7780,100.0,81.0,372.71,10,1,14,True,False,False,True,True,True,551.21,37.36,5.38,39.76,11.36,163.68,549.4,25.78
961,592686,Italian Noodle Soup,45966,100.0,66.0,146.74,45,7,5,True,False,False,False,True,False,265.71,1.46,0.26,55.5,11.37,0.0,952.73,10.63
962,592000,Chili Roasted Potatoes,1764,100.0,73.0,40.92,50,6,4,True,True,True,True,True,True,175.99,5.03,0.72,28.77,0.06,0.0,227.9,5.97
963,712298,Broccoli-Spinach Soup with Leeks,830,100.0,100.0,410.96,45,6,1,True,True,False,True,False,False,142.42,3.76,0.53,24.53,6.58,0.13,935.21,8.04
964,621333,"avocado pudding, two ways ",1760,100.0,61.0,172.35,10,3,8,True,True,True,True,True,False,365.91,21.9,3.87,37.63,10.89,0.0,163.4,0.48
965,216025,Eggplant with Lentils and Goat Cheese,461,100.0,100.0,190.88,45,4,11,True,True,False,True,False,False,495.67,8.03,2.81,78.1,13.6,6.52,634.17,30.35
966,809792,Spicy Black Bean Chicken Enchiladas with Pumpkin Sour Cream Sauce,11404,100.0,54.0,255.56,50,8,17,True,False,False,True,False,False,638.61,24.66,11.3,55.58,6.9,131.41,1530.25,50.62
967,564726,Mung Bean Sprouts And Spinach Conjee (Porridge) | Indian Breakfast s,36,100.0,100.0,79.08,15,2,6,True,True,True,False,True,False,243.88,1.86,0.37,51.54,3.54,0.0,214.64,16.98
968,607922,"Baked Super Foods: Salmon, Kale & Sweet Potatoes",6687,100.0,87.0,812.31,30,2,14,True,False,False,True,False,False,719.26,37.09,5.56,49.53,21.36,125.81,1914.82,52.01
969,582722,Healthy Lunch – Fruit and Tuna Lettuce Wrap with Ocean Naturals #shop #OceanNaturals #cbias,127,100.0,86.0,205.45,10,2,5,True,False,False,True,False,False,280.99,14.97,2.54,18.88,11.97,31.85,229.31,21.66
970,199061,Healthy & Delicious: Mushroom 'Bolognese,353,100.0,100.0,135.85,40,3,2,True,True,True,True,True,True,141.56,5.7,0.79,20.6,12.12,0.0,396.36,6.23
971,695025,Grilled Salmon with Mustard & Herbs,2067,100.0,89.0,303.15,40,4,3,True,False,False,True,True,True,182.12,7.55,1.15,5.8,1.43,62.37,241.81,23.45
972,516577,"Spicy Black Bean, Hominy and Kale Stew",595,100.0,97.0,188.1,40,6,9,True,True,False,True,False,False,363.16,6.27,2.53,59.08,7.09,10.64,896.06,20.92
973,557147,Ginger-Garlic Salmon + Asian Cabbage Salad,1007,100.0,100.0,538.5,45,4,11,True,False,False,True,True,False,485.72,28.34,4.13,20.03,10.84,93.55,1571.12,38.96
974,562885,Wheat Berry and White Bean Soup with Savoy Cabbage,391,100.0,100.0,155.52,45,6,8,True,True,True,False,True,False,403.86,8.5,1.17,70.22,14.32,0.0,426.88,18.53
975,551132,"Quick, Healthy and Super Simple Tuna Fish Salad",1052,100.0,100.0,571.97,45,1,14,True,False,False,True,True,True,589.34,37.59,5.47,30.62,11.42,61.2,1688.11,40.82
976,552039,Garam Masala,203,100.0,84.0,364.2,10,2,3,True,True,True,True,True,True,119.13,4.62,0.67,22.62,1.85,0.0,23.11,4.75
977,443063,Italian Rice,174,100.0,75.0,93.62,15,4,3,True,True,True,True,True,False,145.74,2.56,0.39,26.73,0.95,0.0,588.27,4.41
978,996436,Grilled Salmon with Avocado Bruschetta,910,100.0,100.0,478.81,20,4,7,True,False,False,True,True,True,362.48,18.82,2.8,11.5,5.98,93.55,423.79,35.92
979,591243,Roasted Vegetable Chickpea Salad,2664,100.0,100.0,157.43,60,6,9,True,True,False,True,False,False,397.87,10.9,2.55,62.95,15.1,8.41,322.5,17.79
980,838747,Honey-Soy-Glazed Salmon with Veggies and Oranges,5250,100.0,86.0,508.11,25,4,10,True,False,False,True,True,False,399.28,16.91,2.52,30.9,23.62,77.96,945.19,34.01
981,600269,Chipotle Mexican Grill Guacamole – freshly made guacamole that is easy to make can be had with this,764,100.0,100.0,382.3,20,10,26,True,True,True,True,True,True,787.11,70.77,10.27,45.0,4.6,0.0,229.05,10.06
982,608922,Raw Kale Salad with Berries,101,100.0,89.0,195.87,15,4,4,True,True,False,True,True,False,203.75,11.76,1.01,22.51,9.53,0.0,57.38,5.64
983,618032,YouTube Channel Revamp and Zucchini Noodle Collard Green Wrap Video,76,100.0,100.0,430.11,10,1,26,True,False,False,True,True,False,798.25,67.5,9.85,51.59,8.67,0.0,151.24,13.82
984,586918,Healthy Chocolate Peanut Butter Milkshake {high protein},1873,100.0,59.0,136.61,5,2,6,True,False,False,True,False,False,239.33,9.88,2.62,16.64,4.33,25.56,518.85,0.69
985,757858,Green Bean Curry with Peas and Cashews,1307,100.0,87.0,148.25,45,4,6,True,True,True,True,True,False,351.7,17.05,3.51,44.23,9.95,0.0,20.92,11.76
986,814129,Crispy Jamaican Jerk Salmon with Mango-Basil Vinaigrette,3438,100.0,90.0,625.88,30,3,19,True,False,False,True,True,False,692.58,50.7,13.3,28.85,16.44,83.16,287.58,34.04
987,812436,Asparagus Broccoli Salad,1087,100.0,90.0,180.99,9,4,5,True,False,False,True,False,False,201.64,17.23,2.34,9.85,3.73,1.7,80.37,5.69
988,716426,"Cauliflower, Brown Rice, and Vegetable Fried Rice",3688,100.0,76.0,112.39,30,8,4,True,True,True,True,True,False,191.51,6.36,1.03,29.11,3.32,0.0,428.32,6.85
989,492910,Maple Sesame Glazed Salmon – Holiday Club,1245,100.0,100.0,761.68,45,2,22,True,False,False,True,True,False,763.19,36.24,5.24,57.16,40.28,124.74,1186.37,53.38
990,563992,Bone-Building Rainbow Kale Slaw with Fresh Oranges,77,100.0,90.0,149.44,15,4,1,True,True,True,True,True,True,133.82,1.64,0.15,27.27,13.51,0.0,233.3,6.08
991,548696,Spinach and Mushroom Stuffed Shells – 8 Points,5256,100.0,100.0,302.68,60,6,10,True,False,False,False,False,False,370.91,4.18,1.67,62.82,12.26,18.79,1447.71,23.89
992,958873,coconut cream green soup with pan-seared salmon,1267,100.0,100.0,786.29,60,4,13,True,False,False,True,True,False,517.78,18.8,8.06,45.47,0.65,93.5,429.6,40.12
993,482775,"Pasta Salad with Tomatoes, Kalamata Olives and Toasted Pine Nuts",1783,100.0,85.0,171.99,23,8,10,True,True,True,False,True,False,352.09,14.8,1.7,49.44,3.78,0.0,298.45,10.58
994,577598,Grilled Asparagus and Chili-Orange Quinoa Spring Rolls,30310,100.0,72.0,287.61,25,2,12,True,False,False,True,True,False,421.68,12.18,1.38,66.84,10.32,5.39,358.79,13.06
995,559314,Tomato Kale Soup and Meal Planning,395,100.0,100.0,167.34,25,6,1,True,True,True,True,True,True,146.26,3.88,0.49,25.43,9.14,0.0,774.03,7.17
996,263904,Chana Palak Masala,720,100.0,100.0,371.57,45,2,11,True,True,True,True,True,False,452.27,6.89,0.8,78.5,17.55,0.0,866.92,26.03
997,596924,Peppery Duck Breast,1349,100.0,100.0,860.23,100,2,10,True,False,False,True,True,True,460.9,24.41,5.02,12.32,3.6,174.63,344.61,47.5
998,758283,Roasted Vegetable Soup,1150,100.0,96.0,438.62,45,4,5,True,True,True,True,True,False,271.65,14.97,2.1,32.0,16.07,0.0,129.24,6.86
999,500379,15-Minute Miso Soup with Greens and Tofu,2831,100.0,58.0,168.26,15,2,1,True,True,True,True,True,False,46.1,1.51,0.18,4.4,0.92,0.0,63.61,5.1
